Algorithm ,Dataset (filename),Distance (km),GH link
Nearest Neighbour,Scotland.csv,4304.55013,http://localhost:8989/maps/?point=55.86859%2C-4.55201&point=55.82906%2C-4.51605&point=55.83327%2C-4.48598&point=55.83173%2C-4.43254&point=55.78574%2C-4.42637&point=55.79916%2C-4.39285&point=55.77334%2C-4.33339&point=55.80373%2C-4.29488&point=55.86515%2C-4.25763&point=55.90669%2C-4.21869&point=55.93933%2C-4.15262&point=55.97596%2C-4.05916&point=55.94685%2C-3.99051&point=55.86602%2C-3.98025&point=55.84349%2C-3.94881&point=55.8151%2C-3.93733&point=55.82011%2C-3.9727&point=55.78924%2C-3.99187&point=55.81667%2C-4.01667&point=55.86216%2C-4.02469&point=55.81971%2C-4.08362&point=55.80272%2C-4.06835&point=55.78438%2C-4.10007&point=55.76667%2C-4.03333&point=55.73333%2C-3.96667&point=55.73333%2C-3.91667&point=55.76667%2C-3.91667&point=55.76667%2C-3.88333&point=55.73595%2C-3.83019&point=55.67371%2C-3.7817&point=55.81951%2C-3.79749&point=55.88333%2C-3.7&point=55.86667%2C-3.68333&point=55.90204%2C-3.64398&point=55.97639%2C-3.60364&point=56.01667%2C-3.61667&point=55.9905%2C-3.70737&point=56.01141%2C-3.72183&point=55.99917%2C-3.78713&point=56.02246%2C-3.82872&point=56.00152%2C-3.8886&point=56.0235%2C-3.90812&point=56.08978%2C-3.91092&point=56.11903%2C-3.93682&point=56.15402%2C-3.94631&point=56.18843%2C-3.96417&point=56.15284%2C-3.80505&point=56.11586%2C-3.78997&point=56.15251%2C-3.74015&point=56.37268%2C-3.83891&point=56.39522%2C-3.43139&point=56.59157%2C-3.34045&point=56.67398%2C-3.00343&point=56.64313%2C-2.89026&point=56.46913%2C-2.97489&point=56.31876%2C-3.01204&point=56.2%2C-3.0&point=56.17149%2C-3.03377&point=56.11683%2C-3.15999&point=56.19514%2C-3.17316&point=56.06248%2C-3.23176&point=56.12826%2C-3.30964&point=56.11194%2C-3.34426&point=56.13362%2C-3.3869&point=56.16392%2C-3.32841&point=56.03297%2C-3.39555&point=55.99089%2C-3.39847&point=56.03689%2C-3.438&point=56.07156%2C-3.45887&point=55.93415%2C-3.47133&point=55.89186%2C-3.46372&point=55.90288%2C-3.52261&point=55.88437%2C-3.33975&point=55.8964%2C-3.30845&point=55.90739%2C-3.25609&point=55.95206%2C-3.19648&point=55.87945%2C-3.15874&point=55.87329%2C-3.1051&point=55.89317%2C-3.06806&point=55.9417%2C-3.04991&point=55.95939%2C-2.98038&point=55.96823%2C-2.96562&point=55.94439%2C-2.95412&point=55.84594%2C-3.04563&point=55.83166%2C-3.22423&point=55.6519%2C-3.1888&point=55.54738%2C-2.83911&point=55.61458%2C-2.80695&point=55.42273%2C-2.78666&point=55.59814%2C-2.43382&point=56.00062%2C-2.51418&point=56.05825%2C-2.7229&point=55.95612%2C-2.78332&point=56.33871%2C-2.79902&point=56.50263%2C-2.7053&point=56.56317%2C-2.58736&point=56.72993%2C-2.65729&point=56.7%2C-2.45&point=57.05168%2C-2.48824&point=57.23573%2C-2.44395&point=57.28446%2C-2.37736&point=57.15263%2C-2.27966&point=57.20522%2C-2.17676&point=57.14369%2C-2.09814&point=57.05474%2C-2.13066&point=56.96365%2C-2.21177&point=57.36405%2C-2.07313&point=57.50584%2C-1.79806&point=57.68744%2C-2.01844&point=57.6757%2C-2.96238&point=57.72136%2C-3.28341&point=57.65%2C-3.33333&point=57.60997%2C-3.62115&point=57.58094%2C-3.87973&point=57.47908%2C-4.22398&point=57.59531%2C-4.42721&point=56.81648%2C-5.11208&point=56.41535%2C-5.47184&point=55.83663%2C-5.05586&point=55.94698%2C-4.92303&point=55.96157%2C-4.81789&point=55.94838%2C-4.76121&point=56.00614%2C-4.72648&point=55.93464%2C-4.6895&point=55.99379%2C-4.5864&point=55.97944%2C-4.5638&point=55.94433%2C-4.57061&point=55.90969%2C-4.5056&point=55.9005%2C-4.45028&point=55.92437%2C-4.41545&point=55.90137%2C-4.4057&point=55.87197%2C-4.39253&point=55.91536%2C-4.33279&point=55.94071%2C-4.32311&point=55.82885%2C-4.21376&point=55.76412%2C-4.17669&point=55.6771%2C-4.0668&point=55.45445%2C-4.26644&point=55.61171%2C-4.49581&point=55.67986%2C-4.51435&point=55.74923%2C-4.6368&point=55.75082%2C-4.68791&point=55.70956%2C-4.72167&point=55.65333%2C-4.70666&point=55.6397%2C-4.75339&point=55.63616%2C-4.78588&point=55.65018%2C-4.80659&point=55.79629%2C-4.86337&point=55.54359%2C-4.66335&point=55.48333%2C-4.61667&point=55.46273%2C-4.63393&point=55.24255%2C-4.85551&point=54.90234%2C-5.02731&point=55.58145%2C-5.21233&point=55.10337%2C-3.58438&point=54.98839%2C-3.25647&point=58.44216%2C-3.09269&point=58.59271%2C-3.52594&point=58.98465%2C-2.95953&point=58.98479%2C-2.95873&point=60.15453%2C-1.14941&point=58.21901%2C-6.38803&point=58.20925%2C-6.38649&point=57.42129439%2C-6.229248047&point=55.86859%2C-4.55201&locale=en-GB&vehicle=car&weighting=fastest&elevation=false&use_miles=false&layer=Omniscale
Nearest Neighbour,Scotland.csv,4323.572337,http://localhost:8989/maps/?point=55.67986%2C-4.51435&point=55.61171%2C-4.49581&point=55.48333%2C-4.61667&point=55.46273%2C-4.63393&point=55.54359%2C-4.66335&point=55.65333%2C-4.70666&point=55.6397%2C-4.75339&point=55.63616%2C-4.78588&point=55.65018%2C-4.80659&point=55.70956%2C-4.72167&point=55.75082%2C-4.68791&point=55.74923%2C-4.6368&point=55.82906%2C-4.51605&point=55.83327%2C-4.48598&point=55.83173%2C-4.43254&point=55.78574%2C-4.42637&point=55.79916%2C-4.39285&point=55.77334%2C-4.33339&point=55.80373%2C-4.29488&point=55.86515%2C-4.25763&point=55.90669%2C-4.21869&point=55.93933%2C-4.15262&point=55.97596%2C-4.05916&point=55.94685%2C-3.99051&point=55.86602%2C-3.98025&point=55.84349%2C-3.94881&point=55.8151%2C-3.93733&point=55.82011%2C-3.9727&point=55.78924%2C-3.99187&point=55.81667%2C-4.01667&point=55.86216%2C-4.02469&point=55.81971%2C-4.08362&point=55.80272%2C-4.06835&point=55.78438%2C-4.10007&point=55.76667%2C-4.03333&point=55.73333%2C-3.96667&point=55.73333%2C-3.91667&point=55.76667%2C-3.91667&point=55.76667%2C-3.88333&point=55.73595%2C-3.83019&point=55.67371%2C-3.7817&point=55.81951%2C-3.79749&point=55.88333%2C-3.7&point=55.86667%2C-3.68333&point=55.90204%2C-3.64398&point=55.97639%2C-3.60364&point=56.01667%2C-3.61667&point=55.9905%2C-3.70737&point=56.01141%2C-3.72183&point=55.99917%2C-3.78713&point=56.02246%2C-3.82872&point=56.00152%2C-3.8886&point=56.0235%2C-3.90812&point=56.08978%2C-3.91092&point=56.11903%2C-3.93682&point=56.15402%2C-3.94631&point=56.18843%2C-3.96417&point=56.15284%2C-3.80505&point=56.11586%2C-3.78997&point=56.15251%2C-3.74015&point=56.37268%2C-3.83891&point=56.39522%2C-3.43139&point=56.59157%2C-3.34045&point=56.67398%2C-3.00343&point=56.64313%2C-2.89026&point=56.46913%2C-2.97489&point=56.31876%2C-3.01204&point=56.2%2C-3.0&point=56.17149%2C-3.03377&point=56.11683%2C-3.15999&point=56.19514%2C-3.17316&point=56.06248%2C-3.23176&point=56.12826%2C-3.30964&point=56.11194%2C-3.34426&point=56.13362%2C-3.3869&point=56.16392%2C-3.32841&point=56.03297%2C-3.39555&point=55.99089%2C-3.39847&point=56.03689%2C-3.438&point=56.07156%2C-3.45887&point=55.93415%2C-3.47133&point=55.89186%2C-3.46372&point=55.90288%2C-3.52261&point=55.88437%2C-3.33975&point=55.8964%2C-3.30845&point=55.90739%2C-3.25609&point=55.95206%2C-3.19648&point=55.87945%2C-3.15874&point=55.87329%2C-3.1051&point=55.89317%2C-3.06806&point=55.9417%2C-3.04991&point=55.95939%2C-2.98038&point=55.96823%2C-2.96562&point=55.94439%2C-2.95412&point=55.84594%2C-3.04563&point=55.83166%2C-3.22423&point=55.6519%2C-3.1888&point=55.54738%2C-2.83911&point=55.61458%2C-2.80695&point=55.42273%2C-2.78666&point=55.59814%2C-2.43382&point=56.00062%2C-2.51418&point=56.05825%2C-2.7229&point=55.95612%2C-2.78332&point=56.33871%2C-2.79902&point=56.50263%2C-2.7053&point=56.56317%2C-2.58736&point=56.72993%2C-2.65729&point=56.7%2C-2.45&point=57.05168%2C-2.48824&point=57.23573%2C-2.44395&point=57.28446%2C-2.37736&point=57.15263%2C-2.27966&point=57.20522%2C-2.17676&point=57.14369%2C-2.09814&point=57.05474%2C-2.13066&point=56.96365%2C-2.21177&point=57.36405%2C-2.07313&point=57.50584%2C-1.79806&point=57.68744%2C-2.01844&point=57.6757%2C-2.96238&point=57.72136%2C-3.28341&point=57.65%2C-3.33333&point=57.60997%2C-3.62115&point=57.58094%2C-3.87973&point=57.47908%2C-4.22398&point=57.59531%2C-4.42721&point=56.81648%2C-5.11208&point=56.41535%2C-5.47184&point=55.83663%2C-5.05586&point=55.94698%2C-4.92303&point=55.96157%2C-4.81789&point=55.94838%2C-4.76121&point=56.00614%2C-4.72648&point=55.93464%2C-4.6895&point=55.99379%2C-4.5864&point=55.97944%2C-4.5638&point=55.94433%2C-4.57061&point=55.90969%2C-4.5056&point=55.9005%2C-4.45028&point=55.92437%2C-4.41545&point=55.90137%2C-4.4057&point=55.87197%2C-4.39253&point=55.91536%2C-4.33279&point=55.94071%2C-4.32311&point=55.82885%2C-4.21376&point=55.76412%2C-4.17669&point=55.6771%2C-4.0668&point=55.45445%2C-4.26644&point=55.86859%2C-4.55201&point=55.79629%2C-4.86337&point=55.58145%2C-5.21233&point=55.24255%2C-4.85551&point=54.90234%2C-5.02731&point=55.10337%2C-3.58438&point=54.98839%2C-3.25647&point=58.44216%2C-3.09269&point=58.59271%2C-3.52594&point=58.98465%2C-2.95953&point=58.98479%2C-2.95873&point=60.15453%2C-1.14941&point=58.21901%2C-6.38803&point=58.20925%2C-6.38649&point=57.42129439%2C-6.229248047&point=55.67986%2C-4.51435&locale=en-GB&vehicle=car&weighting=fastest&elevation=false&use_miles=false&layer=Omniscale
Nearest Neighbour,Scotland.csv,4749.502072,http://localhost:8989/maps/?point=57.05168%2C-2.48824&point=57.23573%2C-2.44395&point=57.28446%2C-2.37736&point=57.15263%2C-2.27966&point=57.20522%2C-2.17676&point=57.14369%2C-2.09814&point=57.05474%2C-2.13066&point=56.96365%2C-2.21177&point=56.7%2C-2.45&point=56.56317%2C-2.58736&point=56.50263%2C-2.7053&point=56.33871%2C-2.79902&point=56.31876%2C-3.01204&point=56.2%2C-3.0&point=56.17149%2C-3.03377&point=56.11683%2C-3.15999&point=56.19514%2C-3.17316&point=56.06248%2C-3.23176&point=56.12826%2C-3.30964&point=56.11194%2C-3.34426&point=56.13362%2C-3.3869&point=56.16392%2C-3.32841&point=56.03297%2C-3.39555&point=55.99089%2C-3.39847&point=56.03689%2C-3.438&point=56.07156%2C-3.45887&point=55.93415%2C-3.47133&point=55.89186%2C-3.46372&point=55.90288%2C-3.52261&point=55.97639%2C-3.60364&point=56.01667%2C-3.61667&point=55.9905%2C-3.70737&point=56.01141%2C-3.72183&point=55.99917%2C-3.78713&point=56.02246%2C-3.82872&point=56.00152%2C-3.8886&point=56.0235%2C-3.90812&point=56.08978%2C-3.91092&point=56.11903%2C-3.93682&point=56.15402%2C-3.94631&point=56.18843%2C-3.96417&point=56.15284%2C-3.80505&point=56.11586%2C-3.78997&point=56.15251%2C-3.74015&point=56.37268%2C-3.83891&point=56.39522%2C-3.43139&point=56.59157%2C-3.34045&point=56.67398%2C-3.00343&point=56.64313%2C-2.89026&point=56.46913%2C-2.97489&point=56.72993%2C-2.65729&point=56.05825%2C-2.7229&point=55.95612%2C-2.78332&point=55.94439%2C-2.95412&point=55.96823%2C-2.96562&point=55.95939%2C-2.98038&point=55.9417%2C-3.04991&point=55.89317%2C-3.06806&point=55.87329%2C-3.1051&point=55.87945%2C-3.15874&point=55.83166%2C-3.22423&point=55.90739%2C-3.25609&point=55.8964%2C-3.30845&point=55.88437%2C-3.33975&point=55.95206%2C-3.19648&point=55.84594%2C-3.04563&point=55.6519%2C-3.1888&point=55.54738%2C-2.83911&point=55.61458%2C-2.80695&point=55.42273%2C-2.78666&point=55.59814%2C-2.43382&point=56.00062%2C-2.51418&point=55.90204%2C-3.64398&point=55.86667%2C-3.68333&point=55.88333%2C-3.7&point=55.81951%2C-3.79749&point=55.73595%2C-3.83019&point=55.76667%2C-3.88333&point=55.76667%2C-3.91667&point=55.73333%2C-3.91667&point=55.73333%2C-3.96667&point=55.78924%2C-3.99187&point=55.82011%2C-3.9727&point=55.84349%2C-3.94881&point=55.8151%2C-3.93733&point=55.86602%2C-3.98025&point=55.86216%2C-4.02469&point=55.81667%2C-4.01667&point=55.76667%2C-4.03333&point=55.80272%2C-4.06835&point=55.81971%2C-4.08362&point=55.78438%2C-4.10007&point=55.76412%2C-4.17669&point=55.82885%2C-4.21376&point=55.86515%2C-4.25763&point=55.90669%2C-4.21869&point=55.93933%2C-4.15262&point=55.97596%2C-4.05916&point=55.94685%2C-3.99051&point=55.6771%2C-4.0668&point=55.80373%2C-4.29488&point=55.77334%2C-4.33339&point=55.79916%2C-4.39285&point=55.78574%2C-4.42637&point=55.83173%2C-4.43254&point=55.83327%2C-4.48598&point=55.82906%2C-4.51605&point=55.86859%2C-4.55201&point=55.90969%2C-4.5056&point=55.9005%2C-4.45028&point=55.92437%2C-4.41545&point=55.90137%2C-4.4057&point=55.87197%2C-4.39253&point=55.91536%2C-4.33279&point=55.94071%2C-4.32311&point=55.97944%2C-4.5638&point=55.99379%2C-4.5864&point=55.94433%2C-4.57061&point=55.93464%2C-4.6895&point=55.94838%2C-4.76121&point=55.96157%2C-4.81789&point=56.00614%2C-4.72648&point=55.94698%2C-4.92303&point=55.79629%2C-4.86337&point=55.65018%2C-4.80659&point=55.63616%2C-4.78588&point=55.6397%2C-4.75339&point=55.65333%2C-4.70666&point=55.70956%2C-4.72167&point=55.75082%2C-4.68791&point=55.74923%2C-4.6368&point=55.67986%2C-4.51435&point=55.61171%2C-4.49581&point=55.48333%2C-4.61667&point=55.46273%2C-4.63393&point=55.54359%2C-4.66335&point=55.24255%2C-4.85551&point=54.90234%2C-5.02731&point=55.58145%2C-5.21233&point=55.83663%2C-5.05586&point=56.41535%2C-5.47184&point=56.81648%2C-5.11208&point=57.59531%2C-4.42721&point=57.47908%2C-4.22398&point=57.58094%2C-3.87973&point=57.60997%2C-3.62115&point=57.65%2C-3.33333&point=57.72136%2C-3.28341&point=57.6757%2C-2.96238&point=58.44216%2C-3.09269&point=58.59271%2C-3.52594&point=58.98465%2C-2.95953&point=58.98479%2C-2.95873&point=57.68744%2C-2.01844&point=57.50584%2C-1.79806&point=57.36405%2C-2.07313&point=55.67371%2C-3.7817&point=55.45445%2C-4.26644&point=55.10337%2C-3.58438&point=54.98839%2C-3.25647&point=57.42129439%2C-6.229248047&point=58.20925%2C-6.38649&point=58.21901%2C-6.38803&point=60.15453%2C-1.14941&point=57.05168%2C-2.48824&locale=en-GB&vehicle=car&weighting=fastest&elevation=false&use_miles=false&layer=Omniscale
Nearest Neighbour,Scotland.csv,4366.887264,http://localhost:8989/maps/?point=58.21901%2C-6.38803&point=58.20925%2C-6.38649&point=57.42129439%2C-6.229248047&point=56.41535%2C-5.47184&point=56.81648%2C-5.11208&point=55.94698%2C-4.92303&point=55.96157%2C-4.81789&point=55.94838%2C-4.76121&point=56.00614%2C-4.72648&point=55.93464%2C-4.6895&point=55.99379%2C-4.5864&point=55.97944%2C-4.5638&point=55.94433%2C-4.57061&point=55.90969%2C-4.5056&point=55.9005%2C-4.45028&point=55.92437%2C-4.41545&point=55.90137%2C-4.4057&point=55.87197%2C-4.39253&point=55.83173%2C-4.43254&point=55.78574%2C-4.42637&point=55.79916%2C-4.39285&point=55.77334%2C-4.33339&point=55.80373%2C-4.29488&point=55.86515%2C-4.25763&point=55.90669%2C-4.21869&point=55.93933%2C-4.15262&point=55.97596%2C-4.05916&point=55.94685%2C-3.99051&point=55.86602%2C-3.98025&point=55.84349%2C-3.94881&point=55.8151%2C-3.93733&point=55.82011%2C-3.9727&point=55.78924%2C-3.99187&point=55.81667%2C-4.01667&point=55.86216%2C-4.02469&point=55.81971%2C-4.08362&point=55.80272%2C-4.06835&point=55.78438%2C-4.10007&point=55.76667%2C-4.03333&point=55.73333%2C-3.96667&point=55.73333%2C-3.91667&point=55.76667%2C-3.91667&point=55.76667%2C-3.88333&point=55.73595%2C-3.83019&point=55.67371%2C-3.7817&point=55.81951%2C-3.79749&point=55.88333%2C-3.7&point=55.86667%2C-3.68333&point=55.90204%2C-3.64398&point=55.97639%2C-3.60364&point=56.01667%2C-3.61667&point=55.9905%2C-3.70737&point=56.01141%2C-3.72183&point=55.99917%2C-3.78713&point=56.02246%2C-3.82872&point=56.00152%2C-3.8886&point=56.0235%2C-3.90812&point=56.08978%2C-3.91092&point=56.11903%2C-3.93682&point=56.15402%2C-3.94631&point=56.18843%2C-3.96417&point=56.15284%2C-3.80505&point=56.11586%2C-3.78997&point=56.15251%2C-3.74015&point=56.37268%2C-3.83891&point=56.39522%2C-3.43139&point=56.59157%2C-3.34045&point=56.67398%2C-3.00343&point=56.64313%2C-2.89026&point=56.46913%2C-2.97489&point=56.31876%2C-3.01204&point=56.2%2C-3.0&point=56.17149%2C-3.03377&point=56.11683%2C-3.15999&point=56.19514%2C-3.17316&point=56.06248%2C-3.23176&point=56.12826%2C-3.30964&point=56.11194%2C-3.34426&point=56.13362%2C-3.3869&point=56.16392%2C-3.32841&point=56.03297%2C-3.39555&point=55.99089%2C-3.39847&point=56.03689%2C-3.438&point=56.07156%2C-3.45887&point=55.93415%2C-3.47133&point=55.89186%2C-3.46372&point=55.90288%2C-3.52261&point=55.88437%2C-3.33975&point=55.8964%2C-3.30845&point=55.90739%2C-3.25609&point=55.95206%2C-3.19648&point=55.87945%2C-3.15874&point=55.87329%2C-3.1051&point=55.89317%2C-3.06806&point=55.9417%2C-3.04991&point=55.95939%2C-2.98038&point=55.96823%2C-2.96562&point=55.94439%2C-2.95412&point=55.84594%2C-3.04563&point=55.83166%2C-3.22423&point=55.6519%2C-3.1888&point=55.54738%2C-2.83911&point=55.61458%2C-2.80695&point=55.42273%2C-2.78666&point=55.59814%2C-2.43382&point=56.00062%2C-2.51418&point=56.05825%2C-2.7229&point=55.95612%2C-2.78332&point=56.33871%2C-2.79902&point=56.50263%2C-2.7053&point=56.56317%2C-2.58736&point=56.72993%2C-2.65729&point=56.7%2C-2.45&point=57.05168%2C-2.48824&point=57.23573%2C-2.44395&point=57.28446%2C-2.37736&point=57.15263%2C-2.27966&point=57.20522%2C-2.17676&point=57.14369%2C-2.09814&point=57.05474%2C-2.13066&point=56.96365%2C-2.21177&point=57.36405%2C-2.07313&point=57.50584%2C-1.79806&point=57.68744%2C-2.01844&point=57.6757%2C-2.96238&point=57.72136%2C-3.28341&point=57.65%2C-3.33333&point=57.60997%2C-3.62115&point=57.58094%2C-3.87973&point=57.47908%2C-4.22398&point=57.59531%2C-4.42721&point=58.59271%2C-3.52594&point=58.44216%2C-3.09269&point=58.98465%2C-2.95953&point=58.98479%2C-2.95873&point=60.15453%2C-1.14941&point=55.94071%2C-4.32311&point=55.91536%2C-4.33279&point=55.82885%2C-4.21376&point=55.76412%2C-4.17669&point=55.6771%2C-4.0668&point=55.45445%2C-4.26644&point=55.61171%2C-4.49581&point=55.67986%2C-4.51435&point=55.74923%2C-4.6368&point=55.75082%2C-4.68791&point=55.70956%2C-4.72167&point=55.65333%2C-4.70666&point=55.6397%2C-4.75339&point=55.63616%2C-4.78588&point=55.65018%2C-4.80659&point=55.79629%2C-4.86337&point=55.83663%2C-5.05586&point=55.58145%2C-5.21233&point=55.24255%2C-4.85551&point=55.46273%2C-4.63393&point=55.48333%2C-4.61667&point=55.54359%2C-4.66335&point=55.82906%2C-4.51605&point=55.83327%2C-4.48598&point=55.86859%2C-4.55201&point=54.90234%2C-5.02731&point=55.10337%2C-3.58438&point=54.98839%2C-3.25647&point=58.21901%2C-6.38803&locale=en-GB&vehicle=car&weighting=fastest&elevation=false&use_miles=false&layer=Omniscale
Nearest Neighbour,Scotland.csv,4512.427151,http://localhost:8989/maps/?point=56.19514%2C-3.17316&point=56.11683%2C-3.15999&point=56.06248%2C-3.23176&point=56.12826%2C-3.30964&point=56.11194%2C-3.34426&point=56.13362%2C-3.3869&point=56.16392%2C-3.32841&point=56.03297%2C-3.39555&point=55.99089%2C-3.39847&point=56.03689%2C-3.438&point=56.07156%2C-3.45887&point=55.93415%2C-3.47133&point=55.89186%2C-3.46372&point=55.90288%2C-3.52261&point=55.97639%2C-3.60364&point=56.01667%2C-3.61667&point=55.9905%2C-3.70737&point=56.01141%2C-3.72183&point=55.99917%2C-3.78713&point=56.02246%2C-3.82872&point=56.00152%2C-3.8886&point=56.0235%2C-3.90812&point=56.08978%2C-3.91092&point=56.11903%2C-3.93682&point=56.15402%2C-3.94631&point=56.18843%2C-3.96417&point=56.15284%2C-3.80505&point=56.11586%2C-3.78997&point=56.15251%2C-3.74015&point=56.37268%2C-3.83891&point=56.39522%2C-3.43139&point=56.59157%2C-3.34045&point=56.67398%2C-3.00343&point=56.64313%2C-2.89026&point=56.46913%2C-2.97489&point=56.31876%2C-3.01204&point=56.2%2C-3.0&point=56.17149%2C-3.03377&point=55.96823%2C-2.96562&point=55.95939%2C-2.98038&point=55.94439%2C-2.95412&point=55.9417%2C-3.04991&point=55.89317%2C-3.06806&point=55.87329%2C-3.1051&point=55.87945%2C-3.15874&point=55.83166%2C-3.22423&point=55.90739%2C-3.25609&point=55.8964%2C-3.30845&point=55.88437%2C-3.33975&point=55.95206%2C-3.19648&point=55.84594%2C-3.04563&point=55.6519%2C-3.1888&point=55.54738%2C-2.83911&point=55.61458%2C-2.80695&point=55.42273%2C-2.78666&point=55.59814%2C-2.43382&point=56.00062%2C-2.51418&point=56.05825%2C-2.7229&point=55.95612%2C-2.78332&point=56.33871%2C-2.79902&point=56.50263%2C-2.7053&point=56.56317%2C-2.58736&point=56.72993%2C-2.65729&point=56.7%2C-2.45&point=57.05168%2C-2.48824&point=57.23573%2C-2.44395&point=57.28446%2C-2.37736&point=57.15263%2C-2.27966&point=57.20522%2C-2.17676&point=57.14369%2C-2.09814&point=57.05474%2C-2.13066&point=56.96365%2C-2.21177&point=57.36405%2C-2.07313&point=57.50584%2C-1.79806&point=57.68744%2C-2.01844&point=57.6757%2C-2.96238&point=57.72136%2C-3.28341&point=57.65%2C-3.33333&point=57.60997%2C-3.62115&point=57.58094%2C-3.87973&point=57.47908%2C-4.22398&point=57.59531%2C-4.42721&point=56.81648%2C-5.11208&point=56.41535%2C-5.47184&point=55.83663%2C-5.05586&point=55.94698%2C-4.92303&point=55.96157%2C-4.81789&point=55.94838%2C-4.76121&point=56.00614%2C-4.72648&point=55.93464%2C-4.6895&point=55.99379%2C-4.5864&point=55.97944%2C-4.5638&point=55.94433%2C-4.57061&point=55.90969%2C-4.5056&point=55.9005%2C-4.45028&point=55.92437%2C-4.41545&point=55.90137%2C-4.4057&point=55.87197%2C-4.39253&point=55.83173%2C-4.43254&point=55.78574%2C-4.42637&point=55.79916%2C-4.39285&point=55.77334%2C-4.33339&point=55.80373%2C-4.29488&point=55.86515%2C-4.25763&point=55.90669%2C-4.21869&point=55.93933%2C-4.15262&point=55.97596%2C-4.05916&point=55.94685%2C-3.99051&point=55.86602%2C-3.98025&point=55.84349%2C-3.94881&point=55.8151%2C-3.93733&point=55.82011%2C-3.9727&point=55.78924%2C-3.99187&point=55.81667%2C-4.01667&point=55.86216%2C-4.02469&point=55.81971%2C-4.08362&point=55.80272%2C-4.06835&point=55.78438%2C-4.10007&point=55.76667%2C-4.03333&point=55.73333%2C-3.96667&point=55.73333%2C-3.91667&point=55.76667%2C-3.91667&point=55.76667%2C-3.88333&point=55.73595%2C-3.83019&point=55.67371%2C-3.7817&point=55.81951%2C-3.79749&point=55.88333%2C-3.7&point=55.86667%2C-3.68333&point=55.90204%2C-3.64398&point=55.6771%2C-4.0668&point=55.76412%2C-4.17669&point=55.82885%2C-4.21376&point=55.91536%2C-4.33279&point=55.94071%2C-4.32311&point=55.83327%2C-4.48598&point=55.82906%2C-4.51605&point=55.86859%2C-4.55201&point=55.74923%2C-4.6368&point=55.75082%2C-4.68791&point=55.70956%2C-4.72167&point=55.65333%2C-4.70666&point=55.6397%2C-4.75339&point=55.63616%2C-4.78588&point=55.65018%2C-4.80659&point=55.79629%2C-4.86337&point=55.54359%2C-4.66335&point=55.48333%2C-4.61667&point=55.46273%2C-4.63393&point=55.61171%2C-4.49581&point=55.67986%2C-4.51435&point=55.45445%2C-4.26644&point=55.24255%2C-4.85551&point=54.90234%2C-5.02731&point=55.58145%2C-5.21233&point=55.10337%2C-3.58438&point=54.98839%2C-3.25647&point=58.44216%2C-3.09269&point=58.59271%2C-3.52594&point=58.98465%2C-2.95953&point=58.98479%2C-2.95873&point=60.15453%2C-1.14941&point=58.21901%2C-6.38803&point=58.20925%2C-6.38649&point=57.42129439%2C-6.229248047&point=56.19514%2C-3.17316&locale=en-GB&vehicle=car&weighting=fastest&elevation=false&use_miles=false&layer=Omniscale
